"year","month","var.name","area","statistic","value"
1993,"January","BottomT","GEORGES_BANK","mean",6.82860302913443
1993,"February","BottomT","GEORGES_BANK","mean",5.6789390824968
1993,"March","BottomT","GEORGES_BANK","mean",5.03650729661373
1993,"April","BottomT","GEORGES_BANK","mean",5.55549920340706
1993,"May","BottomT","GEORGES_BANK","mean",6.63531272712079
1993,"June","BottomT","GEORGES_BANK","mean",7.30926100718438
1993,"July","BottomT","GEORGES_BANK","mean",8.09373137912103
1993,"August","BottomT","GEORGES_BANK","mean",9.42442199105682
1993,"September","BottomT","GEORGES_BANK","mean",10.9628793024283
1993,"October","BottomT","GEORGES_BANK","mean",12.0524244968082
1993,"November","BottomT","GEORGES_BANK","mean",11.2088658319563
1993,"December","BottomT","GEORGES_BANK","mean",9.755529071042
1993,"January","BottomT","GULF_OF_MAINE","mean",6.90192918671543
1993,"February","BottomT","GULF_OF_MAINE","mean",6.25952503322619
1993,"March","BottomT","GULF_OF_MAINE","mean",5.55568697113583
1993,"April","BottomT","GULF_OF_MAINE","mean",5.30138351189951
1993,"May","BottomT","GULF_OF_MAINE","mean",5.48177416960699
1993,"June","BottomT","GULF_OF_MAINE","mean",5.90342589340584
1993,"July","BottomT","GULF_OF_MAINE","mean",6.36142392353617
1993,"August","BottomT","GULF_OF_MAINE","mean",7.01416193971258
1993,"September","BottomT","GULF_OF_MAINE","mean",7.42244555761865
1993,"October","BottomT","GULF_OF_MAINE","mean",7.63297872849212
1993,"November","BottomT","GULF_OF_MAINE","mean",7.78487033758661
1993,"December","BottomT","GULF_OF_MAINE","mean",7.54465967341752
1993,"January","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.59841440980524
1993,"February","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.5001396858503
1993,"March","BottomT","SCOTIAN_CANADIAN_SHEL","mean",4.20441383242349
1993,"April","BottomT","SCOTIAN_CANADIAN_SHEL","mean",3.80312121792452
1993,"May","BottomT","SCOTIAN_CANADIAN_SHEL","mean",4.57106420469745
1993,"June","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.5191451601744
1993,"July","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.44846109385726
1993,"August","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.6827142507985
1993,"September","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.41382018060884
1993,"October","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.49223433017211
1993,"November","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.4176700203891
1993,"December","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.08936214818564
1993,"January","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.0299968629755
1993,"February","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.2387454865412
1993,"March","BottomT","SOUTHERN_ATLANTIC_BIG","mean",14.2087874631247
1993,"April","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.6251223179615
1993,"May","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.5426411332703
1993,"June","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.1485231415265
1993,"July","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.3667501632164
1993,"August","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.2686591104314
1993,"September","BottomT","SOUTHERN_ATLANTIC_BIG","mean",23.0588110745781
1993,"October","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.3538848900747
1993,"November","BottomT","SOUTHERN_ATLANTIC_BIG","mean",20.7078224163089
1993,"December","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.1218851336869
1993,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.526894951061014
1993,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.542718142195608
1993,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.852151255273839
1993,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",1.28307388951924
1993,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.969521783945329
1993,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.634408298346193
1993,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.576973432837055
1993,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.576071549450094
1993,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.654478941582578
1993,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.456173417137476
1993,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.30191646741508
1993,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.636979637396068
1993,"January","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.278263896636453
1993,"February","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.214858218564558
1993,"March","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.292749028943244
1993,"April","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.381080665417749
1993,"May","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.462365388700675
1993,"June","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.393954521383641
1993,"July","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.363873376783895
1993,"August","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.450510074630022
1993,"September","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.44688904137017
1993,"October","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.325013774285339
1993,"November","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.241138594456209
1993,"December","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.389600016914609
1993,"January","BottomT","GEORGES_BANK","sd",0.302686085836801
1993,"February","BottomT","GEORGES_BANK","sd",0.352456097250567
1993,"March","BottomT","GEORGES_BANK","sd",0.381345004647062
1993,"April","BottomT","GEORGES_BANK","sd",0.360957613752452
1993,"May","BottomT","GEORGES_BANK","sd",0.281485060204921
1993,"June","BottomT","GEORGES_BANK","sd",0.279761006628706
1993,"July","BottomT","GEORGES_BANK","sd",0.400889083541357
1993,"August","BottomT","GEORGES_BANK","sd",0.270183704335176
1993,"September","BottomT","GEORGES_BANK","sd",0.323174635075293
1993,"October","BottomT","GEORGES_BANK","sd",0.374713456584942
1993,"November","BottomT","GEORGES_BANK","sd",0.317755402040939
1993,"December","BottomT","GEORGES_BANK","sd",0.350382704361568
1993,"January","BottomT","GULF_OF_MAINE","sd",0.339439105363498
1993,"February","BottomT","GULF_OF_MAINE","sd",0.278573280509523
1993,"March","BottomT","GULF_OF_MAINE","sd",0.208169218516852
1993,"April","BottomT","GULF_OF_MAINE","sd",0.293200631561366
1993,"May","BottomT","GULF_OF_MAINE","sd",0.290708013288755
1993,"June","BottomT","GULF_OF_MAINE","sd",0.238151551131397
1993,"July","BottomT","GULF_OF_MAINE","sd",0.366301261588869
1993,"August","BottomT","GULF_OF_MAINE","sd",0.366994227825462
1993,"September","BottomT","GULF_OF_MAINE","sd",0.380199516768938
1993,"October","BottomT","GULF_OF_MAINE","sd",0.289061004687339
1993,"November","BottomT","GULF_OF_MAINE","sd",0.243210805044104
1993,"December","BottomT","GULF_OF_MAINE","sd",0.288104734301273
1993,"January","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.378243517322455
1993,"February","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.361174117018602
1993,"March","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.248783716260754
1993,"April","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.304953422400855
1993,"May","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.329894234819853
1993,"June","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.293915037336295
1993,"July","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.274261480711815
1993,"August","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.308657782928522
1993,"September","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.341881547684758
1993,"October","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.27396835267162
1993,"November","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.280706348123657
1993,"December","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.204779273472254
1993,"January","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.687543351212012
1993,"February","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.837421207863279
1993,"March","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.971370350528976
1993,"April","BottomT","SOUTHERN_ATLANTIC_BIG","sd",1.53731453461804
1993,"May","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.685944531690932
1993,"June","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.329857747167618
1993,"July","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.201099990477702
1993,"August","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.377987075169691
1993,"September","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.311956429919114
1993,"October","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.311676763805857
1993,"November","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.362721770520965
1993,"December","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.768281936982349
1994,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",9.11882295795452
1994,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",6.74564447676643
1994,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",6.37417832597536
1994,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",8.51995800450818
1994,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",11.1609835218617
1994,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.0923129594971
1994,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.8994304181711
1994,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.7666757341424
1994,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",16.0959636403714
1994,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",15.6891590382803
1994,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.9722694590977
1994,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",12.3175936848312
1994,"January","BottomT","SOUTHERN_NEW_ENGLAND","mean",7.51742937678732
1994,"February","BottomT","SOUTHERN_NEW_ENGLAND","mean",5.46711777880537
1994,"March","BottomT","SOUTHERN_NEW_ENGLAND","mean",5.55078165680055
1994,"April","BottomT","SOUTHERN_NEW_ENGLAND","mean",6.27383925143432
1994,"May","BottomT","SOUTHERN_NEW_ENGLAND","mean",7.38571787638973
1994,"June","BottomT","SOUTHERN_NEW_ENGLAND","mean",8.48336127714598
1994,"July","BottomT","SOUTHERN_NEW_ENGLAND","mean",9.68488827931032
1994,"August","BottomT","SOUTHERN_NEW_ENGLAND","mean",11.4492953627896
1994,"September","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.8902269647078
1994,"October","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.2179305059717
1994,"November","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.8920141893748
1994,"December","BottomT","SOUTHERN_NEW_ENGLAND","mean",11.0226478750219
1994,"January","BottomT","GEORGES_BANK","mean",7.25961298796429
1994,"February","BottomT","GEORGES_BANK","mean",5.9225240483253
1994,"March","BottomT","GEORGES_BANK","mean",5.93323579669159
1994,"April","BottomT","GEORGES_BANK","mean",6.41234517928371
1994,"May","BottomT","GEORGES_BANK","mean",7.24466109891285
1994,"June","BottomT","GEORGES_BANK","mean",8.69228889105243
1994,"July","BottomT","GEORGES_BANK","mean",9.8828498126389
1994,"August","BottomT","GEORGES_BANK","mean",11.1897045175713
1994,"September","BottomT","GEORGES_BANK","mean",12.0975041778692
1994,"October","BottomT","GEORGES_BANK","mean",11.9331365705659
1994,"November","BottomT","GEORGES_BANK","mean",11.3109177200592
1994,"December","BottomT","GEORGES_BANK","mean",9.64504535723936
1994,"January","BottomT","GULF_OF_MAINE","mean",7.00416046674825
1994,"February","BottomT","GULF_OF_MAINE","mean",6.58444330829189
1994,"March","BottomT","GULF_OF_MAINE","mean",6.30892818502674
1994,"April","BottomT","GULF_OF_MAINE","mean",6.47007770772141
1994,"May","BottomT","GULF_OF_MAINE","mean",6.5730138645469
1994,"June","BottomT","GULF_OF_MAINE","mean",6.90365620140699
1994,"July","BottomT","GULF_OF_MAINE","mean",7.35604979759753
1994,"August","BottomT","GULF_OF_MAINE","mean",8.0397573005386
1994,"September","BottomT","GULF_OF_MAINE","mean",8.61352011063478
1994,"October","BottomT","GULF_OF_MAINE","mean",8.74438951778894
1994,"November","BottomT","GULF_OF_MAINE","mean",8.75183504499873
1994,"December","BottomT","GULF_OF_MAINE","mean",8.39718976153379
1994,"January","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.34587732222623
1994,"February","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.17709513110917
1994,"March","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.90871497061238
1994,"April","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.87115051385477
1994,"May","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.80887296078304
1994,"June","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.21284335212432
1994,"July","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.95655484847493
1994,"August","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.71811490564568
1994,"September","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.01743908323911
1994,"October","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.89878939411918
1994,"November","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.23768058134162
1994,"December","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.45854229791079
1994,"January","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.3225244188741
1994,"February","BottomT","SOUTHERN_ATLANTIC_BIG","mean",17.537860114837
1994,"March","BottomT","SOUTHERN_ATLANTIC_BIG","mean",17.1801238147322
1994,"April","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.1417282122705
1994,"May","BottomT","SOUTHERN_ATLANTIC_BIG","mean",20.3471349962456
1994,"June","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.6372358806431
1994,"July","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.2157288162058
1994,"August","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.3139730615802
1994,"September","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.0460004364037
1994,"October","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.0435623451667
1994,"November","BottomT","SOUTHERN_ATLANTIC_BIG","mean",19.1639741762645
1994,"December","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.6566062074515
1994,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.52790833712761
1994,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.681740258407779
1994,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.804087368410813
1994,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.981358510628115
1994,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.72749924004865
1994,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.727835329250986
1994,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.469737461610086
1994,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.482279533523426
1994,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.307630836763438
1994,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.519568317038088
1994,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.476119136197749
1994,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","sd",0.685714885387128
1994,"January","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.386504005261095
1994,"February","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.312892301327341
1994,"March","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.286798823791025
1994,"April","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.332093247504483
1994,"May","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.466963267767071
1994,"June","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.418031109513536
1994,"July","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.483851992218501
1994,"August","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.438865175288574
1994,"September","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.410123771470856
1994,"October","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.402818521926182
1994,"November","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.422042263604459
1994,"December","BottomT","SOUTHERN_NEW_ENGLAND","sd",0.41075999505165
1994,"January","BottomT","GEORGES_BANK","sd",0.482089001693717
1994,"February","BottomT","GEORGES_BANK","sd",0.366511259516192
1994,"March","BottomT","GEORGES_BANK","sd",0.377648903459019
1994,"April","BottomT","GEORGES_BANK","sd",0.299384771304784
1994,"May","BottomT","GEORGES_BANK","sd",0.407026337571566
1994,"June","BottomT","GEORGES_BANK","sd",0.379971128324215
1994,"July","BottomT","GEORGES_BANK","sd",0.264474479479049
1994,"August","BottomT","GEORGES_BANK","sd",0.349650522795442
1994,"September","BottomT","GEORGES_BANK","sd",0.43114216514921
1994,"October","BottomT","GEORGES_BANK","sd",0.449762301886861
1994,"November","BottomT","GEORGES_BANK","sd",0.389284228179662
1994,"December","BottomT","GEORGES_BANK","sd",0.250987694882016
1994,"January","BottomT","GULF_OF_MAINE","sd",0.308643932852427
1994,"February","BottomT","GULF_OF_MAINE","sd",0.237435823852733
1994,"March","BottomT","GULF_OF_MAINE","sd",0.189609159341853
1994,"April","BottomT","GULF_OF_MAINE","sd",0.214655139297191
1994,"May","BottomT","GULF_OF_MAINE","sd",0.303507051425392
1994,"June","BottomT","GULF_OF_MAINE","sd",0.293538913039618
1994,"July","BottomT","GULF_OF_MAINE","sd",0.312018033777549
1994,"August","BottomT","GULF_OF_MAINE","sd",0.345274707037749
1994,"September","BottomT","GULF_OF_MAINE","sd",0.309903392683064
1994,"October","BottomT","GULF_OF_MAINE","sd",0.301349253735331
1994,"November","BottomT","GULF_OF_MAINE","sd",0.330791621207145
1994,"December","BottomT","GULF_OF_MAINE","sd",0.370631656878217
1994,"January","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.37503172832819
1994,"February","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.427069166244072
1994,"March","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.257596332701565
1994,"April","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.292524472154077
1994,"May","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.349512030278532
1994,"June","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.300244179730824
1994,"July","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.296916795031981
1994,"August","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.253495082846074
1994,"September","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.348296788148493
1994,"October","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.435573735873088
1994,"November","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.312385943367924
1994,"December","BottomT","SCOTIAN_CANADIAN_SHEL","sd",0.476791357831507
1994,"January","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.510923456342634
1994,"February","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.667112990008549
1994,"March","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.880844972942824
1994,"April","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.373993954914746
1994,"May","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.537041655081253
1994,"June","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.304560468253214
1994,"July","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.364352602406283
1994,"August","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.455645828334204
1994,"September","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.435876041097357
1994,"October","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.540624347437739
1994,"November","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.456496933552615
1994,"December","BottomT","SOUTHERN_ATLANTIC_BIG","sd",0.619748777581619
1995,"January","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",9.87608246879458
1995,"February","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",7.77751436970881
1995,"March","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",7.82896652726687
1995,"April","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",9.33916212930069
1995,"May","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",10.7582944662283
1995,"June","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",12.8037275587303
1995,"July","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",14.5839425367682
1995,"August","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",17.3795059390902
1995,"September","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",18.4791329324351
1995,"October","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",18.0282150285584
1995,"November","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",15.0654753519226
1995,"December","BottomT","MIDDLE_ATLANTIC_BIGHT","mean",10.7017973888113
1995,"January","BottomT","SOUTHERN_NEW_ENGLAND","mean",8.82488747038862
1995,"February","BottomT","SOUTHERN_NEW_ENGLAND","mean",7.12499135199194
1995,"March","BottomT","SOUTHERN_NEW_ENGLAND","mean",6.59098065774314
1995,"April","BottomT","SOUTHERN_NEW_ENGLAND","mean",7.14796539308542
1995,"May","BottomT","SOUTHERN_NEW_ENGLAND","mean",8.12628228701119
1995,"June","BottomT","SOUTHERN_NEW_ENGLAND","mean",9.45161847268391
1995,"July","BottomT","SOUTHERN_NEW_ENGLAND","mean",10.8192364344325
1995,"August","BottomT","SOUTHERN_NEW_ENGLAND","mean",12.3044880217825
1995,"September","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.3305933725611
1995,"October","BottomT","SOUTHERN_NEW_ENGLAND","mean",14.071367470805
1995,"November","BottomT","SOUTHERN_NEW_ENGLAND","mean",13.1646433144908
1995,"December","BottomT","SOUTHERN_NEW_ENGLAND","mean",9.91704060434391
1995,"January","BottomT","GEORGES_BANK","mean",7.93659355415712
1995,"February","BottomT","GEORGES_BANK","mean",6.60870079877296
1995,"March","BottomT","GEORGES_BANK","mean",6.12415307044867
1995,"April","BottomT","GEORGES_BANK","mean",6.37672783368959
1995,"May","BottomT","GEORGES_BANK","mean",7.35159052007034
1995,"June","BottomT","GEORGES_BANK","mean",8.0979083669271
1995,"July","BottomT","GEORGES_BANK","mean",9.05294958299906
1995,"August","BottomT","GEORGES_BANK","mean",10.6930939155187
1995,"September","BottomT","GEORGES_BANK","mean",11.9326518178639
1995,"October","BottomT","GEORGES_BANK","mean",12.455286444461
1995,"November","BottomT","GEORGES_BANK","mean",11.409460515982
1995,"December","BottomT","GEORGES_BANK","mean",9.07051306808128
1995,"January","BottomT","GULF_OF_MAINE","mean",7.64174761057733
1995,"February","BottomT","GULF_OF_MAINE","mean",6.96440047640073
1995,"March","BottomT","GULF_OF_MAINE","mean",6.53864327547448
1995,"April","BottomT","GULF_OF_MAINE","mean",6.45857380744923
1995,"May","BottomT","GULF_OF_MAINE","mean",6.60354689806117
1995,"June","BottomT","GULF_OF_MAINE","mean",6.83944326439214
1995,"July","BottomT","GULF_OF_MAINE","mean",7.16393827175355
1995,"August","BottomT","GULF_OF_MAINE","mean",7.93657945602259
1995,"September","BottomT","GULF_OF_MAINE","mean",8.51915942991698
1995,"October","BottomT","GULF_OF_MAINE","mean",8.51051013168611
1995,"November","BottomT","GULF_OF_MAINE","mean",8.21155546885122
1995,"December","BottomT","GULF_OF_MAINE","mean",7.76646275305286
1995,"January","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.21268971350513
1995,"February","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.42152647175321
1995,"March","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.7318514491402
1995,"April","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.94907305134571
1995,"May","BottomT","SCOTIAN_CANADIAN_SHEL","mean",5.51725556467001
1995,"June","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.32437688704466
1995,"July","BottomT","SCOTIAN_CANADIAN_SHEL","mean",6.62775475485256
1995,"August","BottomT","SCOTIAN_CANADIAN_SHEL","mean",7.35528291403104
1995,"September","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.149810128713
1995,"October","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.81442002542707
1995,"November","BottomT","SCOTIAN_CANADIAN_SHEL","mean",9.11571705775176
1995,"December","BottomT","SCOTIAN_CANADIAN_SHEL","mean",8.69157073665709
1995,"January","BottomT","SOUTHERN_ATLANTIC_BIG","mean",17.5098894816092
1995,"February","BottomT","SOUTHERN_ATLANTIC_BIG","mean",14.8860470267634
1995,"March","BottomT","SOUTHERN_ATLANTIC_BIG","mean",16.9208683461271
1995,"April","BottomT","SOUTHERN_ATLANTIC_BIG","mean",18.4997884018968
1995,"May","BottomT","SOUTHERN_ATLANTIC_BIG","mean",19.3667063533619
1995,"June","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.7291068967018
1995,"July","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.6660510939296
1995,"August","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.9508831639203
1995,"September","BottomT","SOUTHERN_ATLANTIC_BIG","mean",22.9480906874355
1995,"October","BottomT","SOUTHERN_ATLANTIC_BIG","mean",21.7682021927609
